PM10 measurements at station level;;;;;;;;;;;;;;;;;;;;
PM10: Percentile 90.4 concentrations and exceedance flag:;;;;;;;;;;;;;;;;;;;;
statistic_value is the percentile 90.4 of the daily concentrations recorded for a specific year;;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
"above_DLV? = 1 if round(statistic_value,0) > 50; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
above_DLV? = 0 if round(statistic_value,0) <= 50;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_DLV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1999;P90.4;54;99,726;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2000;P90.4;51;100;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;57;96,986;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;65;99,452;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;48;97,814;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;47;99,178;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;53,565;96,164;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;46,25;96,986;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;45,458;91,781;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;49,238;81,918;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;46,017;98,082;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR501;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;49,186;99,454;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;15066,326
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1999;P90.4;59;100;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;188532,674
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2000;P90.4;56;100;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;188532,674
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;70;99,178;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;188532,674
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;61;100;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;188532,674
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;68;99,726;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;188532,674
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;67;100;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;1;188532,674
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2008;P90.4;49,292;89,617;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2009;P90.4;48,167;97,534;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2010;P90.4;43,362;92,603;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2011;P90.4;51,592;95,89;1;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR502;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;101;2012;P90.4;49,821;98,361;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR511;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;42;87,978;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR511;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;43,875;99,726;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR511;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;37,446;100;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR511;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;40,862;97,534;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR511;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;39,862;98,907;0;BE;Belgium;Charleroi;BE004C1;203599;7,4;92,6;2;94266,337
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1996;P90.4;93;92,896;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1997;P90.4;82;96,986;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1998;P90.4;74;89,041;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1999;P90.4;62;89,863;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2000;P90.4;62;98,087;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;57;95,616;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;60;95,342;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;74;93,425;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;62;99,454;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;61;100;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;65,864;94,247;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;47,045;95,068;0;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;41,091;98,634;0;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;55,619;92,329;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;52,864;93,425;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;58,819;91,507;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR701;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;50,876;90,437;1;BE;Belgium;Gent;BE003C1;232248;7,4;92,6;1;215061,648
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1996;P90.4;81;92,077;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1997;P90.4;84;84,932;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1998;P90.4;70;76,712;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;1999;P90.4;54;99,452;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2000;P90.4;53;97,814;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2001;P90.4;55;94,521;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;55;96,712;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;66;93,973;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;57;98,907;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;58;99,726;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;58,476;98,356;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;44,583;98,63;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;35,857;96,721;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;48,476;98,63;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;44,786;96,712;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;50,95;93,973;1;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;1;34195,252
BETR801;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;48,705;98,634;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;2;17097,626
BETR802;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;49,319;95,902;0;BE;Belgium;Antwerpen;BE002C1;462098;7,4;92,6;2;17097,626
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2002;P90.4;51;93,973;1;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;52;95,068;1;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;45;94,521;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;47,333;94,247;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;52,167;96,986;1;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;43,792;98,087;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;46,458;98,082;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;40,938;95,89;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;41,417;97,26;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BETWOL1;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;40,771;99,727;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;37131,794
BG0012A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;75,9;98,356;1;BG;Bulgaria;Varna;BG003C1;311618;3,6;96,4;1;11218,248
BG0012A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;64;99,452;1;BG;Bulgaria;Varna;BG003C1;311618;3,6;96,4;1;11218,248
BG0012A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;77,73;93,699;1;BG;Bulgaria;Varna;BG003C1;311618;3,6;96,4;1;11218,248
BG0012A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;62,99;97,26;1;BG;Bulgaria;Varna;BG003C1;311618;3,6;96,4;1;11218,248
BG0012A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;43,45;95,082;0;BG;Bulgaria;Varna;BG003C1;311618;3,6;96,4;1;11218,248
BG0019A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;53;76,712;1;BG;Bulgaria;Pleven;BG005C1;113246;3,6;96,4;1;109169,144
BG0019A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;50;76,712;0;BG;Bulgaria;Pleven;BG005C1;113246;3,6;96,4;1;109169,144
BG0019A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;94,3;97,541;1;BG;Bulgaria;Pleven;BG005C1;113246;3,6;96,4;1;109169,144
BG0019A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;103,7;98,356;1;BG;Bulgaria;Pleven;BG005C1;113246;3,6;96,4;1;109169,144
BG0019A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;103,09;97,534;1;BG;Bulgaria;Pleven;BG005C1;113246;3,6;96,4;1;109169,144
BG0019A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;95,99;100;1;BG;Bulgaria;Pleven;BG005C1;113246;3,6;96,4;1;109169,144
BG0019A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;77,85;97,814;1;BG;Bulgaria;Pleven;BG005C1;113246;3,6;96,4;1;109169,144
BG0020A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;116,9;81,967;1;BG;Bulgaria;Veliko Tarnovo;BG017C1;65604;3,6;96,4;1;63242,256
BG0020A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;90,5;80,822;1;BG;Bulgaria;Veliko Tarnovo;BG017C1;65604;3,6;96,4;1;63242,256
BG0020A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;100,5;82,466;1;BG;Bulgaria;Veliko Tarnovo;BG017C1;65604;3,6;96,4;1;63242,256
BG0020A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;89,3;82,192;1;BG;Bulgaria;Veliko Tarnovo;BG017C1;65604;3,6;96,4;1;63242,256
BG0020A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;84,7;81,148;1;BG;Bulgaria;Veliko Tarnovo;BG017C1;65604;3,6;96,4;1;63242,256
BG0038A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;83,4;98,361;1;BG;Bulgaria;Shumen;BG011C1;86485;3,6;96,4;1;83371,54
BG0038A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;76,4;100;1;BG;Bulgaria;Shumen;BG011C1;86485;3,6;96,4;1;83371,54
BG0038A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;84,91;99,178;1;BG;Bulgaria;Shumen;BG011C1;86485;3,6;96,4;1;83371,54
BG0038A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;110,75;99,178;1;BG;Bulgaria;Shumen;BG011C1;86485;3,6;96,4;1;83371,54
BG0038A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;79,83;97,268;1;BG;Bulgaria;Shumen;BG011C1;86485;3,6;96,4;1;83371,54
BG0039A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;94,99;81,096;1;BG;Bulgaria;Stara Zagora;BG008C1;139807;3,6;96,4;1;134773,948
BG0039A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;72,92;82,192;1;BG;Bulgaria;Stara Zagora;BG008C1;139807;3,6;96,4;1;134773,948
BG0039A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;88,48;83,333;1;BG;Bulgaria;Stara Zagora;BG008C1;139807;3,6;96,4;1;134773,948
BG0039A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;80,1;81,644;1;BG;Bulgaria;Stara Zagora;BG008C1;139807;3,6;96,4;1;134773,948
BG0039A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;75,8;83,014;1;BG;Bulgaria;Stara Zagora;BG008C1;139807;3,6;96,4;1;134773,948
BG0039A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;73;82,192;1;BG;Bulgaria;Stara Zagora;BG008C1;139807;3,6;96,4;1;134773,948
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2003;P90.4;88,2;99,726;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;3;369582,497333333
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2004;P90.4;68,1;100;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;2;554373,746
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;62;97,808;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;2;554373,746
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;111,9;98,082;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;3;369582,497333333
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;101,2;100;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;2;554373,746
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;143,4;100;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;3;369582,497333333
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;139,5;95,068;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;3;369582,497333333
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;84,12;99,178;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;3;369582,497333333
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;155,17;95,89;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;3;369582,497333333
BG0040A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2012;P90.4;72,32;99,18;1;BG;Bulgaria;Sofia;BG001C1;1150153;3,6;96,4;3;369582,497333333
BG0043A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;1998;P90.4;0;80,274;0;BG;Bulgaria;Vratsa;BG018C1;62584;3,6;96,4;1;60330,976
BG0043A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;67;91,781;1;BG;Bulgaria;Vratsa;BG018C1;62584;3,6;96,4;1;60330,976
BG0043A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;59,4;98,082;1;BG;Bulgaria;Vratsa;BG018C1;62584;3,6;96,4;1;60330,976
BG0043A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;76,6;98,361;1;BG;Bulgaria;Vratsa;BG018C1;62584;3,6;96,4;1;60330,976
BG0043A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;67,1;98,356;1;BG;Bulgaria;Vratsa;BG018C1;62584;3,6;96,4;1;60330,976
BG0043A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;72,04;97,808;1;BG;Bulgaria;Vratsa;BG018C1;62584;3,6;96,4;1;60330,976
BG0043A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;77,37;98,63;1;BG;Bulgaria;Vratsa;BG018C1;62584;3,6;96,4;1;60330,976
BG0043A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;66,99;97,814;1;BG;Bulgaria;Vratsa;BG018C1;62584;3,6;96,4;1;60330,976
BG0044A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2001;P90.4;45,1;90,959;0;BG;Bulgaria;Burgas;BG004C1;192795;3,6;96,4;1;185854,38
BG0044A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;50;77,534;0;BG;Bulgaria;Burgas;BG004C1;192795;3,6;96,4;2;92927,19
BG0044A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;47,7;79,452;0;BG;Bulgaria;Burgas;BG004C1;192795;3,6;96,4;2;92927,19
BG0044A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;55,4;89,315;1;BG;Bulgaria;Burgas;BG004C1;192795;3,6;96,4;1;185854,38
BG0044A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;63,3;99,178;1;BG;Bulgaria;Burgas;BG004C1;192795;3,6;96,4;3;61951,46
BG0044A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;63,9;98,904;1;BG;Bulgaria;Burgas;BG004C1;192795;3,6;96,4;3;61951,46
BG0044A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;80,4;98,63;1;BG;Bulgaria;Burgas;BG004C1;192795;3,6;96,4;3;61951,46
BG0044A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;71,28;97,268;1;BG;Bulgaria;Burgas;BG004C1;192795;3,6;96,4;3;61951,46
BG0045A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2005;P90.4;66;96,712;1;BG;Bulgaria;Ruse;BG006C1;157369;3,6;96,4;1;151703,716
BG0045A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2006;P90.4;69,1;89,041;1;BG;Bulgaria;Ruse;BG006C1;157369;3,6;96,4;1;151703,716
BG0045A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2007;P90.4;62,9;99,178;1;BG;Bulgaria;Ruse;BG006C1;157369;3,6;96,4;1;151703,716
BG0045A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2008;P90.4;63,9;99,727;1;BG;Bulgaria;Ruse;BG006C1;157369;3,6;96,4;1;151703,716
BG0045A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2009;P90.4;67,1;97,26;1;BG;Bulgaria;Ruse;BG006C1;157369;3,6;96,4;1;151703,716
BG0045A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2010;P90.4;76,53;99,178;1;BG;Bulgaria;Ruse;BG006C1;157369;3,6;96,4;1;151703,716
BG0045A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;100;2011;P90.4;84,19;98,63;1;BG;Bulgaria;Ruse;BG006C1;157369;3,6;96,4;1;151703,716
